Nome_ID,Simulation,Elementos,Fase,Time_0,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Time_17,Time_18,Time_19,Time_20,Time_21,Time_22,Time_23,Time_24,Time_25,Time_26,Time_27,Time_28,Time_29,Time_30,Time_31,Time_32,Time_33,Time_34,Time_35,Time_36,Time_37,Time_38,Time_39,Time_40,Time_41,Time_42,Time_43,Time_44,Time_45,Time_46,Time_47,Time_48,Time_49,Time_50,Time_51,Time_52,Time_53,Time_54,Time_55,Time_56,Time_57,Time_58,Time_59,Time_60,Time_61,Time_62,Time_63,Time_64,Time_65,Time_66,Time_67,Time_68,Time_69,Time_70,Time_71,Time_72,Time_73,Time_74,Time_75,Time_76,Time_77,Time_78,Time_79,Time_80,Time_81,Time_82,Time_83,Time_84,Time_85,Time_86,Time_87,Time_88,Time_89,Time_90,Time_91,Time_92,Time_93,Time_94,Time_95,
11,1,Line._abcn_l10-sec,A,0.150994,0.140885,0.133983,0.120692,0.119299,0.111543,0.108257,0.10417,0.107406,0.107792,0.105209,0.0995603,0.101333,0.103088,0.100736,0.098489,0.0966405,0.0965627,0.0971105,0.122697,0.157162,0.225414,0.281597,0.161767,0.16118,0.150989,0.155228,0.150317,0.179473,0.172841,0.176677,0.201451,0.205965,0.189877,0.205528,0.223728,0.20363,0.208527,0.230821,0.220869,0.211391,0.202426,0.227113,0.28425,0.299018,0.261863,0.233632,0.227092,0.248652,0.219274,0.211527,0.219485,0.205111,0.22655,0.208296,0.215384,0.211132,0.209012,0.209084,0.215587,0.223355,0.221107,0.231216,0.225358,0.241227,0.248509,0.226929,0.280199,0.337305,0.444871,0.513665,0.611208,0.580804,0.52606,0.535483,0.485744,0.474117,0.47037,0.470885,0.45371,0.474841,0.441129,0.382603,0.368798,0.338364,0.327747,0.317037,0.297169,0.281319,0.258002,0.25696,0.216343,0.213338,0.200159,0.169118,0.150995,
12,1,Line._abcn_l11-ramal,A,0.676712,0.692825,0.583071,0.672069,0.643615,0.620312,0.66985,0.609154,0.627578,0.628584,0.643138,0.603191,0.639017,0.59793,0.632155,0.63357,0.546605,0.672637,0.569034,0.590373,0.629069,0.573399,0.643877,1.39311,1.4952,1.1497,1.11034,1.16448,1.07793,0.965467,0.976036,1.00414,0.986311,1.0471,0.876071,0.914656,0.905036,0.99957,1.19392,1.0491,1.07576,0.968662,0.951914,1.08147,1.12197,0.966277,1.10103,0.900118,1.01837,0.917323,0.812975,0.819352,0.965852,0.890668,0.871782,0.957461,0.950668,0.968216,0.907472,0.899537,0.951911,0.913893,0.8999,0.956594,1.00849,1.06049,0.879737,0.956047,0.982998,1.04922,0.97306,1.04709,1.05413,1.16404,1.07367,1.02236,0.9951,0.974641,0.937528,0.857243,0.854614,0.804669,0.806038,0.743527,0.791544,0.700303,0.70822,0.699374,0.656428,0.715299,0.660718,0.694633,0.630324,0.720672,0.644071,0.676718,
13,1,Line._an_l12-ramal,A,0.158113,0.151222,0.138541,0.131647,0.123959,0.126464,0.11283,0.116021,0.110806,0.10463,0.102903,0.108136,0.104921,0.105648,0.101194,0.0968899,0.106259,0.107259,0.104023,0.116971,0.13423,0.194674,0.305806,0.290906,0.336002,0.196766,0.15421,0.170206,0.230945,0.236883,0.164408,0.124295,0.125684,0.119831,0.134135,0.13862,0.136347,0.160486,0.136607,0.122454,0.142294,0.158863,0.181358,0.218178,0.214386,0.199049,0.222116,0.191336,0.221113,0.19934,0.169675,0.162223,0.17903,0.202166,0.184279,0.185818,0.179467,0.194886,0.184605,0.17355,0.168445,0.182466,0.158215,0.178632,0.194009,0.200949,0.223973,0.248812,0.216643,0.274269,0.381465,0.379657,0.418942,0.441061,0.479762,0.498186,0.478438,0.470211,0.426909,0.413758,0.391928,0.389027,0.35874,0.342594,0.342378,0.348559,0.33358,0.311038,0.326649,0.294158,0.265427,0.230587,0.224335,0.224659,0.178928,0.158115,
14,1,Line._bcn_l13-ramal,A,0.10579,0.101181,0.0926947,0.0880868,0.0829365,0.0846241,0.075491,0.0776344,0.0741379,0.0699994,0.068846,0.0723575,0.0702017,0.0706878,0.0677045,0.0648229,0.0711015,0.0717722,0.0696041,0.078258,0.0897891,0.130229,0.204659,0.194807,0.225068,0.131704,0.10318,0.113916,0.154623,0.158624,0.110044,0.0831433,0.0840722,0.080171,0.0897441,0.0927261,0.0912228,0.107391,0.0913575,0.0819015,0.0951865,0.106306,0.12135,0.145968,0.143409,0.133163,0.148674,0.128039,0.147979,0.133416,0.113545,0.108546,0.119826,0.135296,0.123338,0.124355,0.120109,0.130449,0.123552,0.116139,0.112703,0.122104,0.105846,0.119537,0.129829,0.134464,0.149911,0.166503,0.144867,0.183315,0.255018,0.253705,0.280139,0.294995,0.320971,0.333288,0.320118,0.314613,0.285544,0.276782,0.262094,0.260184,0.239939,0.229159,0.229026,0.233137,0.223156,0.208084,0.218582,0.196825,0.177565,0.15428,0.150103,0.150337,0.119717,0.10579,
15,1,Line._abcn_l14-ramal,A,0.0176298,0.0182093,0.019561,0.0176882,0.0169166,0.0174501,0.0172372,0.0170003,0.0172374,0.017323,0.0173659,0.0176627,0.0178564,0.0184386,0.016977,0.0168254,0.0172999,0.0180925,0.0186743,0.0209365,0.0253239,0.0280912,0.0260415,0.0260827,0.0255675,0.0272599,0.0311932,0.0400442,0.0566581,0.0748103,0.0789463,0.0819237,0.0801179,0.0825851,0.0862636,0.0882872,0.0860911,0.0816169,0.0826662,0.088656,0.0832566,0.0821551,0.0849106,0.0822198,0.0871271,0.0848165,0.0864738,0.086673,0.0864156,0.0829067,0.0857247,0.0864767,0.0867911,0.0889271,0.0861732,0.0858956,0.0866657,0.0851154,0.0815294,0.0868402,0.0859449,0.0803968,0.0832168,0.0829952,0.0840328,0.0789006,0.0802872,0.0842139,0.0792088,0.0830303,0.0842965,0.0893445,0.0851052,0.0819247,0.0853828,0.0762961,0.0751765,0.0744209,0.0745145,0.0762914,0.0723883,0.0590501,0.0360303,0.0289126,0.0251863,0.0237214,0.0246479,0.0216546,0.0205586,0.0193045,0.0196045,0.0197492,0.0206538,0.0186528,0.0191634,0.0176299,
16,1,Line._acn_l15-ramal,A,0.133303,0.122619,0.114368,0.102954,0.102333,0.0940465,0.0909743,0.0871251,0.0901231,0.0904238,0.0877978,0.0818543,0.0834323,0.0846047,0.0837154,0.0816206,0.079298,0.0784277,0.0783935,0.101711,0.131775,0.197225,0.255418,0.135618,0.135547,0.123668,0.123972,0.110212,0.12274,0.0979582,0.0976566,0.119441,0.125759,0.107212,0.119175,0.135341,0.117452,0.12682,0.148052,0.132116,0.128043,0.120184,0.142101,0.20189,0.211738,0.176923,0.147052,0.140318,0.162121,0.13627,0.12571,0.132912,0.118231,0.137521,0.122033,0.129394,0.124374,0.123805,0.127464,0.128652,0.137311,0.140613,0.147895,0.142263,0.157084,0.169493,0.14654,0.195847,0.257911,0.361542,0.42898,0.521327,0.495209,0.443728,0.449679,0.409096,0.398604,0.395617,0.396039,0.377108,0.402117,0.381785,0.346345,0.339672,0.312994,0.303851,0.292223,0.275366,0.260624,0.238578,0.237237,0.196501,0.192593,0.181422,0.149886,0.133305,
17,1,Line._bn_l16-ramal,A,0.0399175,0.0445466,0.0390293,0.0430346,0.0421023,0.0376506,0.0457987,0.0398874,0.0381701,0.0425778,0.0367026,0.0380825,0.0412507,0.0368718,0.0442942,0.0487829,0.0474786,0.0433198,0.0459527,0.0368715,0.0474636,0.0380749,0.0442391,0.0423964,0.043504,0.0310016,0.0359644,0.0396059,0.0373076,0.0478826,0.0286757,0.055035,0.0460929,0.0348702,0.035164,0.0681897,0.0567905,0.0518046,0.0949882,0.0525779,0.104783,0.0649815,0.089789,0.0770428,0.0766308,0.0796881,0.0465649,0.0611396,0.0595065,0.040473,0.040463,0.0474607,0.0529003,0.098208,0.0584552,0.0759744,0.0573757,0.0481775,0.050685,0.0589223,0.0823172,0.0587474,0.0438282,0.0429358,0.0399063,0.046583,0.0761714,0.0888917,0.0874395,0.178685,0.244362,0.200442,0.144715,0.186426,0.176619,0.256262,0.206407,0.197412,0.208071,0.184875,0.197614,0.193697,0.173704,0.13062,0.159157,0.218963,0.163692,0.130445,0.11993,0.109506,0.111085,0.0692868,0.0540892,0.0452993,0.0443497,0.0399175,
18,1,Line._abcn_l17-sec,A,0.971934,0.925287,0.849807,0.802669,0.761064,0.767107,0.691146,0.704795,0.679436,0.646358,0.634922,0.657961,0.642064,0.646973,0.622283,0.597266,0.646095,0.650855,0.633796,0.723793,0.84239,1.22339,1.87178,1.68733,1.93379,1.17369,0.944791,1.01929,1.35899,1.37224,0.985208,0.805075,0.82411,0.781467,0.870097,0.910352,0.879315,1.01887,0.909689,0.819762,0.92232,1.00482,1.14597,1.39602,1.37951,1.25122,1.34765,1.17445,1.35136,1.21135,1.04397,1.0235,1.10818,1.25088,1.14196,1.15528,1.11553,1.20047,1.15102,1.09085,1.07148,1.14714,1.02438,1.12912,1.22815,1.27576,1.37862,1.55714,1.43933,1.83874,2.46746,2.52343,2.70639,2.77955,2.99322,3.05559,2.93821,2.89034,2.65545,2.56714,2.47056,2.43674,2.24229,2.14841,2.12378,2.14921,2.05805,1.92143,1.99251,1.79791,1.64168,1.4178,1.38053,1.37243,1.09829,0.971953,
19,1,Line._bcn_l18-ramal,A,0.00024608,0.000274685,0.00024059,0.000265341,0.00025958,0.00023207,0.000282422,0.000245892,0.00023528,0.000262518,0.000226211,0.000234738,0.000254317,0.000227257,0.000273125,0.000300863,0.000292803,0.000267103,0.000283373,0.000227255,0.000292712,0.000234694,0.000272788,0.0002614,0.000268244,0.000190982,0.000221651,0.000244154,0.000229951,0.0002953,0.000176607,0.000339499,0.000284242,0.000214888,0.000216704,0.000420787,0.000350347,0.000319537,0.000586377,0.000324316,0.000646898,0.000400962,0.000554252,0.000475494,0.000472948,0.000491839,0.000287159,0.000377223,0.000367132,0.000249512,0.000249451,0.000292694,0.000326308,0.000606272,0.000360634,0.00046889,0.000353964,0.000297123,0.000312619,0.000363521,0.000508083,0.00036244,0.000270247,0.000264732,0.000246011,0.000287271,0.000470108,0.000548708,0.000539736,0.00110348,0.00150918,0.00123789,0.000893619,0.0011513,0.00109072,0.00158268,0.00127473,0.00121917,0.00128501,0.00114172,0.00122042,0.00119622,0.00107271,0.000806536,0.000982839,0.00135229,0.00101085,0.000805456,0.000740487,0.000676083,0.000685838,0.000427567,0.000333655,0.000279338,0.000273469,0.000246079,
20,1,Line._abcn_l19-sec,A,0.246754,0.231758,0.214093,0.198458,0.191563,0.186413,0.172475,0.171755,0.170058,0.165217,0.1615,0.160647,0.159368,0.160987,0.156535,0.151154,0.156871,0.15694,0.154236,0.185244,0.225687,0.332583,0.47506,0.358569,0.395817,0.270319,0.23541,0.236646,0.297764,0.281111,0.22093,0.206746,0.213385,0.192396,0.214634,0.232424,0.214966,0.243073,0.241832,0.216249,0.229112,0.235955,0.273634,0.356076,0.361503,0.318548,0.311625,0.280331,0.323912,0.283418,0.249705,0.249814,0.250924,0.286853,0.258579,0.266262,0.256638,0.268886,0.263576,0.255472,0.258793,0.273248,0.259543,0.271511,0.297122,0.313658,0.312722,0.376157,0.40351,0.541055,0.688105,0.766521,0.776411,0.750154,0.787342,0.767434,0.742047,0.732655,0.697203,0.669905,0.673528,0.653491,0.597733,0.578603,0.555268,0.552441,0.529972,0.496702,0.496805,0.450797,0.425873,0.361652,0.353084,0.343634,0.278397,0.246758,
21,1,Line._abcn_l20-sec,A,0.565609,0.540923,0.495912,0.471366,0.444404,0.45308,0.404788,0.415949,0.397535,0.375514,0.369536,0.388164,0.376778,0.37934,0.363579,0.34827,0.38196,0.385647,0.374546,0.420494,0.481232,0.694203,1.08706,1.03448,1.19767,0.704715,0.553753,0.610867,0.827924,0.851817,0.598354,0.47283,0.483819,0.468073,0.520033,0.537942,0.526682,0.61375,0.529878,0.479843,0.549506,0.608453,0.68914,0.819375,0.801287,0.731582,0.811603,0.70089,0.804032,0.726627,0.622982,0.609902,0.676472,0.75977,0.697266,0.701341,0.677658,0.734738,0.70099,0.660111,0.642563,0.689605,0.605067,0.677205,0.735035,0.759058,0.839524,0.929292,0.816714,1.01977,1.39164,1.37092,1.50374,1.58049,1.71701,1.78033,1.7088,1.67884,1.52405,1.47664,1.39881,1.38806,1.28051,1.22233,1.22131,1.24324,1.18992,1.10964,1.16471,1.04932,0.94728,0.823108,0.800768,0.801809,0.639266,0.565621,
22,1,Line._abcn_l21-sec,A,0.157867,0.150991,0.138329,0.131451,0.123769,0.126277,0.11266,0.115849,0.110637,0.104467,0.102742,0.107975,0.104763,0.105486,0.10104,0.0967415,0.106102,0.107102,0.103869,0.116787,0.134009,0.19433,0.305294,0.29056,0.335632,0.196494,0.153977,0.169967,0.230645,0.236613,0.16419,0.124097,0.125475,0.11964,0.133921,0.138395,0.136135,0.160244,0.13638,0.122245,0.142075,0.158628,0.181087,0.21781,0.214013,0.198727,0.221799,0.191058,0.220783,0.199056,0.169427,0.161975,0.178779,0.201883,0.184024,0.185556,0.179212,0.194617,0.184344,0.173298,0.168192,0.182192,0.157958,0.178358,0.193708,0.200631,0.223659,0.248425,0.216225,0.273645,0.380579,0.378619,0.417883,0.440066,0.478713,0.497188,0.477504,0.469292,0.426039,0.412932,0.391086,0.388216,0.35803,0.341916,0.341736,0.34792,0.332981,0.310489,0.326103,0.293679,0.264977,0.230215,0.223972,0.224306,0.178651,0.157869,
23,1,Line._bcn_l22-ramal,A,0.157847,0.15097,0.138309,0.131431,0.123752,0.126258,0.112642,0.115831,0.110622,0.104453,0.102729,0.107958,0.104747,0.105471,0.101025,0.0967271,0.106085,0.107084,0.103851,0.116776,0.133999,0.194324,0.305237,0.290514,0.33561,0.196464,0.153951,0.169944,0.230624,0.236569,0.164151,0.12408,0.125468,0.119629,0.13391,0.138381,0.13612,0.160228,0.136366,0.12224,0.142056,0.15861,0.181062,0.217795,0.213987,0.198694,0.221775,0.19102,0.220759,0.199021,0.169397,0.161953,0.178754,0.201847,0.183992,0.185524,0.179184,0.19459,0.184313,0.173269,0.168166,0.182171,0.15794,0.17834,0.193689,0.200608,0.223621,0.248392,0.216197,0.273591,0.380448,0.378475,0.41776,0.43991,0.478568,0.496992,0.477343,0.469134,0.425868,0.412798,0.390947,0.388091,0.357917,0.341827,0.341643,0.347813,0.332901,0.310415,0.326036,0.293609,0.264916,0.230173,0.223937,0.224274,0.178617,0.157846,
